rank,fecha_alerta,client_id,familia,tipo_alerta,label_m0,canal,motivo,impacto_estimado,score_prioridad,dias_restantes,estado,provincia,last_order_date,prob_pedido_7d,cusum_score,anomaly_score,anomaly_type,zscore_30d
654,2026-05-10,1000066475,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 30 días de media. Último pedido hace 39 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 12%.,32.87,49.305,-15.8,pendiente,Sta.Cruz Tenerife,2025-11-20,0.1222,,,,
655,2026-05-10,33393,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 47 días de media. Último pedido hace 67 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 7%.,32.31,48.465,-22.6,pendiente,Madrid,2025-10-23,0.0716,,,,
656,2026-05-10,1000061641,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 101 días de media. Último pedido hace 80 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 8%.,32.03,48.045,-4.1,pendiente,Valladolid,2025-10-10,0.0779,,,,
657,2026-05-10,40513,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 118 días de media. Último pedido hace 110 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 7%.,31.91,47.865,-13.1,pendiente,Vizcaya,2025-09-10,0.0668,,,,
658,2026-05-10,1000081236,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 50 días de media. Último pedido hace 59 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 13%.,31.77,47.655,-8.6,pendiente,Murcia,2025-10-31,0.1313,,,,
659,2026-05-10,42727,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 179 días sin pedir (media: 122 días). Ratio captura actual: 18% del potencial.,26.34,47.412,,pendiente,Almería,2025-07-03,,,,,
660,2026-05-10,42725,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 119 días sin pedir (media: 69 días). Ratio captura actual: 18% del potencial.,26.34,47.412,,pendiente,Granada,2025-09-01,,,,,
661,2026-05-10,43148,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 89 días sin pedir (media: 75 días). Ratio captura actual: 18% del potencial.,26.34,47.412,,pendiente,Málaga,2025-10-01,,,,,
662,2026-05-10,42724,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 238 días sin pedir (media: 117 días). Ratio captura actual: 18% del potencial.,26.34,47.412,,pendiente,Granada,2025-05-05,,,,,
663,2026-05-10,42739,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 89 días sin pedir (media: 67 días). Ratio captura actual: 18% del potencial.,26.34,47.412,,pendiente,Jaén,2025-10-01,,,,,
664,2026-05-10,43126,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 71 días de media. Último pedido hace 101 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 4%.,31.58,47.37,-30.0,pendiente,Sevilla,2025-09-19,0.0383,,,,
665,2026-05-10,474,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 91 días de media. Último pedido hace 104 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 9%.,31.58,47.37,-11.6,pendiente,Sevilla,2025-09-16,0.0867,,,,
666,2026-05-10,1000101745,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 117 días sin pedir (media: 107 días). Ratio captura actual: 15% del potencial.,25.97,46.746,,pendiente,Valladolid,2025-09-03,,,,,
667,2026-05-10,1000057293,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 46 días sin pedir (media: 40 días). Ratio captura actual: 22% del potencial.,25.89,46.602,,pendiente,Valencia,2025-11-13,,-0.6302,,,
668,2026-05-10,26107,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 159 días sin pedir (media: 76 días). Ratio captura actual: 17% del potencial.,25.85,46.53,,pendiente,Barcelona,2025-07-23,,,,,
669,2026-05-10,1000066853,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 115 días sin pedir (media: 57 días). Ratio captura actual: 17% del potencial.,25.57,46.026,,pendiente,Sta.Cruz Tenerife,2025-09-05,,,,,
670,2026-05-10,1000073587,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 175 días sin pedir (media: 90 días). Ratio captura actual: 17% del potencial.,25.57,46.026,,pendiente,Valencia,2025-07-07,,,,,
671,2026-05-10,42295,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 147 días sin pedir (media: 80 días). Ratio captura actual: 17% del potencial.,25.57,46.026,,pendiente,Barcelona,2025-08-04,,,,,
672,2026-05-10,32268,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 116 días de media. Último pedido hace 234 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,30.58,45.87,-114.1,pendiente,Madrid,2025-05-09,0.0002,,,,
673,2026-05-10,13417,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 87 días de media. Último pedido hace 248 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,30.58,45.87,-161.0,pendiente,Barcelona,2025-04-25,0.0,,,,
674,2026-05-10,1000081165,Familia C1,A3,leal,Delegado,Fuga sostenida en Familia C1 (leal). Señales: CUSUM (-582.51); slope 90d (-58.278). Ratio: 13% del potencial.,20.32,45.72,,pendiente,Madrid,2025-12-16,,-582.5133,,,
675,2026-05-10,7648,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 134 días de media. Último pedido hace 209 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 1%.,30.11,45.165,-75.0,pendiente,León,2025-06-03,0.0104,,,,
676,2026-05-10,1000071762,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 60 días de media. Último pedido hace 144 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 2%.,29.88,44.82,-75.3,pendiente,Madrid,2025-08-07,0.0156,,,,
677,2026-05-10,42646,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 178 días sin pedir (media: 81 días). Ratio captura actual: 21% del potencial.,24.59,44.262,,pendiente,Granada,2025-07-04,,,,,
678,2026-05-10,1000077720,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 123 días sin pedir (media: 112 días). Ratio captura actual: 21% del potencial.,24.56,44.208,,pendiente,Navarra,2025-08-28,,,,,
679,2026-05-10,1000100498,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 109 días de media. Último pedido hace 112 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 8%.,29.45,44.175,-3.0,pendiente,Vizcaya,2025-09-08,0.0836,,,,
680,2026-05-10,9520,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 132 días de media. Último pedido hace 203 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 1%.,29.45,44.175,-71.0,pendiente,Barcelona,2025-06-09,0.0121,,,,
681,2026-05-10,1000079746,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 114 días de media. Último pedido hace 110 días. Próximo pedido estimado en 4 días. Prob. pedido 7d: 4%.,198.56,44.1244,4.5,pendiente,La Rioja,2025-09-10,0.0383,,,,
682,2026-05-10,1000081341,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 57 días de media. Último pedido hace 88 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,29.31,43.965,-26.4,pendiente,Sevilla,2025-10-02,0.0,,,,
683,2026-05-10,10217,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 98 días sin pedir (media: 50 días). Ratio captura actual: 17% del potencial.,24.38,43.884,,pendiente,Alicante,2025-09-22,,,,,
684,2026-05-10,1000048293,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 159 días sin pedir (media: 147 días). Ratio captura actual: 17% del potencial.,24.18,43.524,,pendiente,Palencia,2025-07-23,,,,,
685,2026-05-10,1000079620,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 48 días sin pedir (media: 45 días). Ratio captura actual: 30% del potencial.,24.16,43.488,,pendiente,Málaga,2025-11-11,,-2760.5244,,,
686,2026-05-10,1000101972,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 21 días de media. Último pedido hace 193 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,28.86,43.29,-172.0,pendiente,Madrid,2025-06-19,0.0,,,,
687,2026-05-10,1000058696,Familia C1,A3,leal,Delegado,Fuga sostenida en Familia C1 (leal). Señales: CUSUM (-1181.25); slope 90d (-118.127). Ratio: 13% del potencial.,19.18,43.155,,pendiente,Sta.Cruz Tenerife,2025-12-04,,-1181.2453,,,
688,2026-05-10,38579,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 46 días sin pedir (media: 31 días). Ratio captura actual: 24% del potencial.,23.69,42.642,,pendiente,Sevilla,2025-11-13,,-0.9503,,,
689,2026-05-10,24046,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 47 días sin pedir (media: 44 días). Ratio captura actual: 24% del potencial.,23.69,42.642,,pendiente,Almería,2025-11-12,,-1696.1332,,,
690,2026-05-10,31379,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 80 días sin pedir (media: 55 días). Ratio captura actual: 24% del potencial.,23.69,42.642,,pendiente,Madrid,2025-10-10,,,,,
691,2026-05-10,37042,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 129 días sin pedir (media: 100 días). Ratio captura actual: 24% del potencial.,23.69,42.642,,pendiente,Baleares,2025-08-22,,,,,
692,2026-05-10,1000073234,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 140 días de media. Último pedido hace 159 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 6%.,28.22,42.33,-19.0,pendiente,Huelva,2025-07-23,0.0576,,,,
693,2026-05-10,40659,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 57 días de media. Último pedido hace 56 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 7%.,28.22,42.33,-33.4,pendiente,Tarragona,2025-11-03,0.0672,,,,
694,2026-05-10,40437,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 51 días de media. Último pedido hace 48 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 6%.,28.19,42.285,-9.2,pendiente,Barcelona,2025-11-11,0.059,,,,
695,2026-05-10,10006,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 221 días sin pedir (media: 140 días). Ratio captura actual: 21% del potencial.,23.41,42.138,,pendiente,Alicante,2025-05-22,,,,,
696,2026-05-10,1000080167,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 161 días sin pedir (media: 153 días). Ratio captura actual: 21% del potencial.,23.4,42.12,,pendiente,Zaragoza,2025-07-21,,,,,
697,2026-05-10,1000076691,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 201 días sin pedir (media: 110 días). Ratio captura actual: 21% del potencial.,23.4,42.12,,pendiente,Barcelona,2025-06-11,,,,,
698,2026-05-10,13287,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 42 días sin pedir (media: 35 días). Ratio captura actual: 21% del potencial.,23.4,42.12,,pendiente,Barcelona,2025-11-17,,895.448,,,
699,2026-05-10,1000081368,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 47 días de media. Último pedido hace 27 días. Próximo pedido estimado en 6 días. Prob. pedido 7d: 8%.,242.63,41.1237,5.9,pendiente,León,2025-12-02,0.0787,,,,
700,2026-05-10,1000079046,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 163 días de media. Último pedido hace 108 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,27.37,41.055,-8.0,pendiente,Madrid,2025-09-12,0.0328,,,,
701,2026-05-10,12319,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 28 días de media. Último pedido hace 278 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,27.21,40.815,-250.0,pendiente,Cuenca,2025-03-26,0.0,,,,
702,2026-05-10,1000100166,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 78 días de media. Último pedido hace 199 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,26.52,39.78,-121.0,pendiente,Murcia,2025-06-13,0.0,,,,
703,2026-05-10,1000102096,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 63 días sin pedir (media: 49 días). Ratio captura actual: 20% del potencial.,22.06,39.708,,pendiente,Jaén,2025-10-27,,,,,
704,2026-05-10,42974,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 57 días de media. Último pedido hace 84 días. Próximo pedido estimado en 4 días. Prob. pedido 7d: 5%.,138.35,39.5286,3.5,pendiente,Asturias,2025-10-06,0.0468,,,,
705,2026-05-10,43148,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 75 días de media. Último pedido hace 89 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 9%.,26.34,39.51,-14.0,pendiente,Málaga,2025-10-01,0.0916,,,,
706,2026-05-10,42699,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 102 días de media. Último pedido hace 150 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 1%.,26.34,39.51,-48.5,pendiente,Granada,2025-08-01,0.0056,,,,
707,2026-05-10,42727,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 122 días de media. Último pedido hace 179 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 2%.,26.34,39.51,-57.0,pendiente,Almería,2025-07-03,0.0195,,,,
708,2026-05-10,42740,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 60 días de media. Último pedido hace 118 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,26.34,39.51,-57.7,pendiente,Granada,2025-09-02,0.0,,,,
709,2026-05-10,43013,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 90 días de media. Último pedido hace 210 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,26.34,39.51,-120.0,pendiente,Almería,2025-06-02,0.0,,,,
710,2026-05-10,42747,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 31 días de media. Último pedido hace 208 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,26.34,39.51,-177.0,pendiente,Sevilla,2025-06-04,0.0,,,,
711,2026-05-10,42739,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 67 días de media. Último pedido hace 89 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 6%.,26.34,39.51,-22.2,pendiente,Jaén,2025-10-01,0.0643,,,,
712,2026-05-10,42725,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 69 días de media. Último pedido hace 119 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,26.34,39.51,-49.7,pendiente,Granada,2025-09-01,0.0313,,,,
713,2026-05-10,42724,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 117 días de media. Último pedido hace 238 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,26.34,39.51,-121.0,pendiente,Granada,2025-05-05,0.0002,,,,
714,2026-05-10,42753,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 90 días de media. Último pedido hace 264 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,26.34,39.51,-174.0,pendiente,Sevilla,2025-04-09,0.0,,,,
715,2026-05-10,1000080301,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 46 días de media. Último pedido hace 28 días. Próximo pedido estimado en 4 días. Prob. pedido 7d: 11%.,142.17,39.4917,3.6,pendiente,Pontevedra,2025-12-01,0.1064,,,,
716,2026-05-10,26346,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 64 días de media. Último pedido hace 164 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,26.31,39.465,-100.0,pendiente,Huelva,2025-07-18,0.0,,,,
717,2026-05-10,1000072466,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 53 días sin pedir (media: 44 días). Ratio captura actual: 20% del potencial.,21.75,39.15,,pendiente,Las Palmas,2025-11-06,,-733.8878,,,
718,2026-05-10,18774,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 111 días sin pedir (media: 95 días). Ratio captura actual: 20% del potencial.,21.75,39.15,,pendiente,Almería,2025-09-09,,,,,
719,2026-05-10,1000101745,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 107 días de media. Último pedido hace 117 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 8%.,25.97,38.955,-10.0,pendiente,Valladolid,2025-09-03,0.0795,,,,
720,2026-05-10,1000081198,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 76 días sin pedir (media: 43 días). Ratio captura actual: 22% del potencial.,21.6,38.88,,pendiente,Murcia,2025-10-14,,,,,
721,2026-05-10,1000079110,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 30 días de media. Último pedido hace 251 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,25.92,38.88,-220.7,pendiente,Madrid,2025-04-22,0.0,,,,
722,2026-05-10,26107,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 76 días de media. Último pedido hace 159 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 2%.,25.85,38.775,-7.0,pendiente,Barcelona,2025-07-23,0.019,,,,
723,2026-05-10,42037,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 130 días de media. Último pedido hace 108 días. Próximo pedido estimado en 4 días. Prob. pedido 7d: 6%.,146.87,38.65,3.8,pendiente,Madrid,2025-09-12,0.0639,,,,
724,2026-05-10,42295,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 80 días de media. Último pedido hace 147 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 2%.,25.57,38.355,-67.5,pendiente,Barcelona,2025-08-04,0.0167,,,,
725,2026-05-10,1000082218,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 65 días de media. Último pedido hace 76 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 11%.,25.57,38.355,-12.9,pendiente,Las Palmas,2025-10-14,0.1087,,,,
726,2026-05-10,42617,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 49 días de media. Último pedido hace 53 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 13%.,25.57,38.355,-4.2,pendiente,A Coruña,2025-11-06,0.1327,,,,
727,2026-05-10,1000101837,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 71 días de media. Último pedido hace 213 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,25.57,38.355,-142.0,pendiente,Madrid,2025-05-30,0.0,,,,
728,2026-05-10,34627,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 38 días de media. Último pedido hace 47 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 12%.,25.57,38.355,-9.3,pendiente,Guadalajara,2025-11-12,0.1153,,,,
729,2026-05-10,1000066853,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 57 días de media. Último pedido hace 115 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,25.57,38.355,-58.0,pendiente,Sta.Cruz Tenerife,2025-09-05,0.0273,,,,
