rank,fecha_alerta,client_id,familia,tipo_alerta,label_m0,canal,motivo,impacto_estimado,score_prioridad,dias_restantes,estado,provincia,last_order_date,prob_pedido_7d,cusum_score,anomaly_score,anomaly_type,zscore_30d
680,2026-05-10,26905,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 26 días sin pedir (media: 21 días). Ratio captura actual: 19% del potencial.,20.27,36.486,,pendiente,Barcelona,2025-12-03,,1126.9574,,,
681,2026-05-10,42083,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 76 días de media. Último pedido hace 210 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,24.18,36.27,-134.0,pendiente,Valencia,2025-06-02,0.0,,,,
682,2026-05-10,1000048293,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 147 días de media. Último pedido hace 159 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 6%.,24.18,36.27,-30.5,pendiente,Palencia,2025-07-23,0.0595,,,,
683,2026-05-10,1000079620,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 45 días de media. Último pedido hace 48 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 9%.,24.16,36.24,-18.0,pendiente,Málaga,2025-11-11,0.0884,,,,
684,2026-05-10,23257,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 145 días de media. Último pedido hace 126 días. Próximo pedido estimado en 4 días. Prob. pedido 7d: 6%.,158.73,36.075,4.4,pendiente,Tarragona,2025-08-25,0.0602,,,,
685,2026-05-10,1000056618,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 83 días de media. Último pedido hace 94 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 9%.,23.69,35.535,-10.0,pendiente,Barcelona,2025-09-26,0.0921,,,,
686,2026-05-10,38579,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 31 días de media. Último pedido hace 46 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 9%.,23.69,35.535,-18.5,pendiente,Sevilla,2025-11-13,0.09,,,,
687,2026-05-10,37042,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 100 días de media. Último pedido hace 129 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 5%.,23.69,35.535,-29.0,pendiente,Baleares,2025-08-22,0.0518,,,,
688,2026-05-10,31379,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 55 días de media. Último pedido hace 80 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 5%.,23.69,35.535,-22.4,pendiente,Madrid,2025-10-10,0.0535,,,,
689,2026-05-10,36153,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 74 días de media. Último pedido hace 75 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 33%.,23.69,35.535,-1.0,pendiente,A Coruña,2025-10-15,0.3281,,,,
690,2026-05-10,5887,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 48 días de media. Último pedido hace 28 días. Próximo pedido estimado en 4 días. Prob. pedido 7d: 8%.,145.45,35.4756,4.1,pendiente,Badajoz,2025-12-01,0.0771,,,,
691,2026-05-10,7000,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 65 días de media. Último pedido hace 101 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,23.43,35.145,-12.9,pendiente,Barcelona,2025-09-19,0.0261,,,,
692,2026-05-10,10006,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 140 días de media. Último pedido hace 221 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 1%.,23.41,35.115,-77.4,pendiente,Alicante,2025-05-22,0.0088,,,,
693,2026-05-10,1000077888,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 44 días de media. Último pedido hace 152 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,23.4,35.1,-128.8,pendiente,Sta.Cruz Tenerife,2025-07-30,0.0,,,,
694,2026-05-10,1000076691,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 110 días de media. Último pedido hace 201 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,23.4,35.1,-99.7,pendiente,Barcelona,2025-06-11,0.0014,,,,
695,2026-05-10,13287,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 35 días de media. Último pedido hace 42 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 7%.,23.4,35.1,-5.9,pendiente,Barcelona,2025-11-17,0.0671,,,,
696,2026-05-10,1000080167,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 153 días de media. Último pedido hace 161 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 6%.,23.4,35.1,-8.0,pendiente,Zaragoza,2025-07-21,0.0589,,,,
697,2026-05-10,1000082365,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 154 días sin pedir (media: 102 días). Ratio captura actual: 13% del potencial.,19.18,34.524,,pendiente,Sevilla,2025-07-28,,,,,
698,2026-05-10,1954,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 91 días sin pedir (media: 81 días). Ratio captura actual: 13% del potencial.,19.18,34.524,,pendiente,Las Palmas,2025-09-29,,,,,
699,2026-05-10,1000073682,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 195 días sin pedir (media: 112 días). Ratio captura actual: 19% del potencial.,19.07,34.326,,pendiente,Madrid,2025-06-17,,,,,
700,2026-05-10,1000101215,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 181 días sin pedir (media: 89 días). Ratio captura actual: 19% del potencial.,19.03,34.254,,pendiente,Madrid,2025-07-01,,,,,
701,2026-05-10,26769,Familia C1,A3,leal,Delegado,Fuga sostenida en Familia C1 (leal). Señales: CUSUM (-4439.24); slope 90d (-443.965). Ratio: 16% del potencial.,15.11,33.9975,,pendiente,Murcia,2025-12-24,,-4439.2373,,,
702,2026-05-10,1000101005,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 152 días sin pedir (media: 127 días). Ratio captura actual: 20% del potencial.,18.63,33.534,,pendiente,Madrid,2025-07-30,,,,,
703,2026-05-10,1000081350,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 153 días sin pedir (media: 109 días). Ratio captura actual: 20% del potencial.,18.63,33.534,,pendiente,Madrid,2025-07-29,,,,,
704,2026-05-10,36954,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 80 días de media. Último pedido hace 88 días. Próximo pedido estimado en 3 días. Prob. pedido 7d: 3%.,89.89,33.2926,2.7,pendiente,Segovia,2025-10-02,0.0309,,,,
705,2026-05-10,25187,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 75 días de media. Último pedido hace 61 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 5%.,22.19,33.285,-3.2,pendiente,Baleares,2025-10-29,0.0523,,,,
706,2026-05-10,1000073509,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 186 días sin pedir (media: 134 días). Ratio captura actual: 15% del potencial.,18.4,33.12,,pendiente,Alicante,2025-06-26,,,,,
707,2026-05-10,41522,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 56 días de media. Último pedido hace 90 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,22.06,33.09,-33.5,pendiente,Sta.Cruz Tenerife,2025-09-30,0.0,,,,
708,2026-05-10,42805,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 60 días de media. Último pedido hace 89 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 4%.,22.06,33.09,-40.0,pendiente,Ciudad Real,2025-10-01,0.0433,,,,
709,2026-05-10,1000067555,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 78 días de media. Último pedido hace 119 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,22.06,33.09,-40.7,pendiente,Almería,2025-09-01,0.0045,,,,
710,2026-05-10,1000100321,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 47 días de media. Último pedido hace 55 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 12%.,22.06,33.09,-2.4,pendiente,Badajoz,2025-11-04,0.124,,,,
711,2026-05-10,1000077876,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 68 días de media. Último pedido hace 103 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 1%.,22.06,33.09,-41.0,pendiente,Sta.Cruz Tenerife,2025-09-17,0.0076,,,,
712,2026-05-10,1000079067,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 88 días de media. Último pedido hace 111 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 2%.,22.06,33.09,-22.5,pendiente,Murcia,2025-09-09,0.017,,,,
713,2026-05-10,1000102096,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 49 días de media. Último pedido hace 63 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 9%.,22.06,33.09,-14.0,pendiente,Jaén,2025-10-27,0.0939,,,,
714,2026-05-10,18774,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 95 días de media. Último pedido hace 111 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 8%.,21.75,32.625,-5.8,pendiente,Almería,2025-09-09,0.0774,,,,
715,2026-05-10,6716,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 128 días de media. Último pedido hace 108 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 7%.,21.75,32.625,-13.3,pendiente,Ciudad Real,2025-09-12,0.0662,,,,
716,2026-05-10,1000072466,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 44 días de media. Último pedido hace 53 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 10%.,21.75,32.625,-2.6,pendiente,Las Palmas,2025-11-06,0.1028,,,,
717,2026-05-10,34441,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 57 días de media. Último pedido hace 59 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 13%.,21.75,32.625,-10.6,pendiente,Barcelona,2025-10-31,0.1274,,,,
718,2026-05-10,1000101623,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 92 días de media. Último pedido hace 95 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 8%.,21.75,32.625,-3.5,pendiente,Tarragona,2025-09-25,0.0759,,,,
719,2026-05-10,1000081198,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 43 días de media. Último pedido hace 76 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 4%.,21.6,32.4,-33.2,pendiente,Murcia,2025-10-14,0.0446,,,,
720,2026-05-10,42239,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 56 días de media. Último pedido hace 56 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 30%.,21.59,32.385,0.0,pendiente,Badajoz,2025-11-03,0.2968,,,,
721,2026-05-10,1000081969,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 59 días sin pedir (media: 39 días). Ratio captura actual: 18% del potencial.,17.87,32.166,,pendiente,Ciudad Real,2025-10-31,,-1.0269,,,
722,2026-05-10,1000100468,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 78 días de media. Último pedido hace 199 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,21.43,32.145,-121.0,pendiente,Murcia,2025-06-13,0.0,,,,
723,2026-05-10,27694,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 23 días de media. Último pedido hace 27 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 22%.,21.25,31.875,-5.8,pendiente,Huelva,2025-12-02,0.2221,,,,
724,2026-05-10,30763,Familia T1,A4,leal,Delegado,Anomalía en Familia T1 (score: -0.023). Tipo: tendencia_negativa_sostenida. Lleva 14 días sin pedir (media: 36 días). Ratio: 3% del potencial.,14.06,31.635,,pendiente,Guadalajara,2025-12-15,,,-0.022958839706228,tendencia_negativa_sostenida,
725,2026-05-10,41635,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 33 días de media. Último pedido hace 27 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 21%.,20.85,31.275,-2.4,pendiente,Albacete,2025-12-02,0.211,,,,
726,2026-05-10,35416,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 85 días de media. Último pedido hace 206 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,20.71,31.065,-121.0,pendiente,Valencia,2025-06-06,0.0,,,,
727,2026-05-10,1118,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 59 días de media. Último pedido hace 207 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,20.71,31.065,-146.3,pendiente,Valencia,2025-06-05,0.0,,,,
728,2026-05-10,1000082533,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 100 días de media. Último pedido hace 207 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,20.71,31.065,-107.0,pendiente,Madrid,2025-06-05,0.0001,,,,
729,2026-05-10,13991,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 138 días de media. Último pedido hace 210 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 1%.,20.55,30.825,-63.4,pendiente,Albacete,2025-06-02,0.0128,,,,
730,2026-05-10,1000080702,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 51 días de media. Último pedido hace 42 días. Próximo pedido estimado en 1 días. Prob. pedido 7d: 13%.,33.49,30.4455,1.1,pendiente,Sta.Cruz Tenerife,2025-11-17,0.1279,,,,
731,2026-05-10,26905,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 21 días de media. Último pedido hace 26 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 17%.,20.27,30.405,-14.7,pendiente,Barcelona,2025-12-03,0.1733,,,,
732,2026-05-10,1000081723,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 117 días sin pedir (media: 108 días). Ratio captura actual: 25% del potencial.,16.82,30.276,,pendiente,Madrid,2025-09-03,,,,,
733,2026-05-10,1000100035,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 189 días sin pedir (media: 161 días). Ratio captura actual: 28% del potencial.,16.8,30.24,,pendiente,Zaragoza,2025-06-23,,,,,
734,2026-05-10,42720,Familia C1,A3,leal,Delegado,Fuga sostenida en Familia C1 (leal). Señales: CUSUM (-1712.49); slope 90d (-171.256). Ratio: 13% del potencial.,13.44,30.24,,pendiente,Jaén,2025-12-02,,-1712.4916,,,
735,2026-05-10,1000100963,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 104 días de media. Último pedido hace 230 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,19.96,29.94,-126.0,pendiente,Valencia,2025-05-13,0.0,,,,
736,2026-05-10,16834,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 111 días sin pedir (media: 81 días). Ratio captura actual: 14% del potencial.,16.53,29.754,,pendiente,Baleares,2025-09-09,,,,,
737,2026-05-10,132,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 84 días sin pedir (media: 81 días). Ratio captura actual: 25% del potencial.,16.32,29.376,,pendiente,Sevilla,2025-10-06,,,,,
738,2026-05-10,1000082365,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 102 días de media. Último pedido hace 154 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 2%.,19.18,28.77,-52.0,pendiente,Sevilla,2025-07-28,0.0177,,,,
739,2026-05-10,1954,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 81 días de media. Último pedido hace 91 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 8%.,19.18,28.77,-10.0,pendiente,Las Palmas,2025-09-29,0.0757,,,,
740,2026-05-10,1000078086,Familia T1,A4,leal,Delegado,Anomalía en Familia T1 (score: -0.032). Tipo: tendencia_negativa_sostenida. Lleva 14 días sin pedir (media: 104 días). Ratio: 6% del potencial.,12.76,28.71,,pendiente,Valencia,2025-12-15,,,-0.0317038916365354,tendencia_negativa_sostenida,
741,2026-05-10,43041,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 58 días de media. Último pedido hace 161 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 1%.,19.1,28.65,-103.5,pendiente,Sta.Cruz Tenerife,2025-07-21,0.0138,,,,
742,2026-05-10,1000100015,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 94 días de media. Último pedido hace 227 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,19.07,28.605,-133.0,pendiente,Zaragoza,2025-05-16,0.0,,,,
743,2026-05-10,1000073682,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 112 días de media. Último pedido hace 195 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,19.07,28.605,-83.0,pendiente,Madrid,2025-06-17,0.0031,,,,
744,2026-05-10,33679,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 82 días de media. Último pedido hace 88 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 8%.,19.03,28.545,-5.7,pendiente,Valladolid,2025-10-02,0.0847,,,,
745,2026-05-10,1000101215,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 89 días de media. Último pedido hace 181 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,19.03,28.545,-92.0,pendiente,Madrid,2025-07-01,0.0002,,,,
746,2026-05-10,1000101197,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 71 días de media. Último pedido hace 150 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,18.92,28.38,-79.0,pendiente,Barcelona,2025-08-01,0.0,,,,
747,2026-05-10,19065,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 75 días sin pedir (media: 54 días). Ratio captura actual: 19% del potencial.,15.74,28.332,,pendiente,Madrid,2025-10-15,,,,,
748,2026-05-10,31701,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 82 días sin pedir (media: 74 días). Ratio captura actual: 19% del potencial.,15.74,28.332,,pendiente,Murcia,2025-10-08,,,,,
749,2026-05-10,1000060217,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 192 días sin pedir (media: 88 días). Ratio captura actual: 19% del potencial.,15.74,28.332,,pendiente,Las Palmas,2025-06-20,,,,,
750,2026-05-10,28478,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 36 días de media. Último pedido hace 27 días. Próximo pedido estimado en 3 días. Prob. pedido 7d: 13%.,96.32,28.3294,3.4,pendiente,Barcelona,2025-12-02,0.1323,,,,
751,2026-05-10,29768,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 90 días de media. Último pedido hace 84 días. Próximo pedido estimado en 5 días. Prob. pedido 7d: 8%.,145.45,27.9712,5.2,pendiente,Madrid,2025-10-06,0.083,,,,
752,2026-05-10,1000081350,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 109 días de media. Último pedido hace 153 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,18.63,27.945,-49.2,pendiente,Madrid,2025-07-29,0.0298,,,,
753,2026-05-10,1000101005,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 127 días de media. Último pedido hace 152 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 6%.,18.63,27.945,-25.0,pendiente,Madrid,2025-07-30,0.0554,,,,
