Id.Cliente,Familia,Categoria Productos,Potencial
1000077668,Anestesia,Categoria C1,2223.12
1000077668,Biomateriales,Categoria C2,18494.600000000002
1000077668,Bioseguridad,Categoria C2,1086.44
1000077675,Anestesia,Categoria C1,2223.12
1000077675,Biomateriales,Categoria C2,5338
1000077675,Bioseguridad,Categoria C2,1086.44
1000077677,Anestesia,Categoria C1,3410.04
1000077677,Biomateriales,Categoria C2,18494.600000000002
1000077677,Bioseguridad,Categoria C2,1667.3400000000001
1000077678,Anestesia,Categoria C1,2223.12
1000077678,Biomateriales,Categoria C2,3698.92
1000077678,Bioseguridad,Categoria C2,1086.44
1000077684,Anestesia,Categoria C1,1802.3600000000001
1000077684,Biomateriales,Categoria C2,8785.720000000001
1000077684,Bioseguridad,Categoria C2,879.2
1000077685,Anestesia,Categoria C1,2223.12
1000077685,Biomateriales,Categoria C2,5338
1000077685,Bioseguridad,Categoria C2,1086.44
1000077693,Anestesia,Categoria C1,1802.3600000000001
1000077693,Biomateriales,Categoria C2,5548.38
1000077693,Bioseguridad,Categoria C2,879.2
1000077695,Anestesia,Categoria C1,3410.04
1000077695,Biomateriales,Categoria C2,8007
1000077695,Bioseguridad,Categoria C2,1667.3400000000001
1000077706,Anestesia,Categoria C1,3410.04
1000077706,Biomateriales,Categoria C2,4625.22
1000077706,Bioseguridad,Categoria C2,1667.3400000000001
1000077707,Anestesia,Categoria C1,3410.04
1000077707,Biomateriales,Categoria C2,11096.76
1000077707,Bioseguridad,Categoria C2,1667.3400000000001
1000077708,Anestesia,Categoria C1,3410.04
1000077708,Biomateriales,Categoria C2,4625.22
1000077708,Bioseguridad,Categoria C2,1667.3400000000001
1000077709,Anestesia,Categoria C1,2223.12
1000077709,Biomateriales,Categoria C2,7397.84
1000077709,Bioseguridad,Categoria C2,1086.44
1000077710,Anestesia,Categoria C1,2223.12
1000077710,Biomateriales,Categoria C2,0
1000077710,Bioseguridad,Categoria C2,1086.44
1000077719,Anestesia,Categoria C1,2223.12
1000077719,Biomateriales,Categoria C2,0
1000077719,Bioseguridad,Categoria C2,1086.44
1000077720,Anestesia,Categoria C1,2223.12
1000077720,Biomateriales,Categoria C2,6009.96
1000077720,Bioseguridad,Categoria C2,1086.44
1000077721,Anestesia,Categoria C1,2223.12
1000077721,Biomateriales,Categoria C2,1849.46
1000077721,Bioseguridad,Categoria C2,1086.44
1000077725,Anestesia,Categoria C1,3410.04
1000077725,Biomateriales,Categoria C2,1849.46
1000077725,Bioseguridad,Categoria C2,1667.3400000000001
1000077727,Anestesia,Categoria C1,3410.04
1000077727,Biomateriales,Categoria C2,27741.9
1000077727,Bioseguridad,Categoria C2,1667.3400000000001
1000077738,Anestesia,Categoria C1,3410.04
1000077738,Biomateriales,Categoria C2,27741.9
1000077738,Bioseguridad,Categoria C2,1667.3400000000001
1000077743,Anestesia,Categoria C1,1802.3600000000001
1000077743,Biomateriales,Categoria C2,0
1000077743,Bioseguridad,Categoria C2,879.2
1000077773,Anestesia,Categoria C1,1802.3600000000001
1000077773,Biomateriales,Categoria C2,5548.38
1000077773,Bioseguridad,Categoria C2,879.2
1000077777,Anestesia,Categoria C1,3410.04
1000077777,Biomateriales,Categoria C2,6474.68
1000077777,Bioseguridad,Categoria C2,1667.3400000000001
1000077779,Anestesia,Categoria C1,3410.04
1000077779,Biomateriales,Categoria C2,9247.300000000001
1000077779,Bioseguridad,Categoria C2,1667.3400000000001
1000077780,Anestesia,Categoria C1,2223.12
1000077780,Biomateriales,Categoria C2,5338
1000077780,Bioseguridad,Categoria C2,1086.44
1000077781,Anestesia,Categoria C1,2223.12
1000077781,Biomateriales,Categoria C2,9247.300000000001
1000077781,Bioseguridad,Categoria C2,1086.44
1000077782,Anestesia,Categoria C1,2223.12
1000077782,Biomateriales,Categoria C2,36989.200000000004
1000077782,Bioseguridad,Categoria C2,1086.44
1000077786,Anestesia,Categoria C1,3410.04
1000077786,Biomateriales,Categoria C2,8007
1000077786,Bioseguridad,Categoria C2,1667.3400000000001
1000077789,Anestesia,Categoria C1,1802.3600000000001
1000077789,Biomateriales,Categoria C2,4625.22
1000077789,Bioseguridad,Categoria C2,879.2
1000077795,Anestesia,Categoria C1,3410.04
1000077795,Biomateriales,Categoria C2,4625.22
1000077795,Bioseguridad,Categoria C2,1667.3400000000001
1000077796,Anestesia,Categoria C1,2223.12
1000077796,Biomateriales,Categoria C2,5338
1000077796,Bioseguridad,Categoria C2,1086.44
1000077804,Anestesia,Categoria C1,1802.3600000000001
1000077804,Biomateriales,Categoria C2,0
1000077804,Bioseguridad,Categoria C2,879.2
1000077805,Anestesia,Categoria C1,2223.12
1000077805,Biomateriales,Categoria C2,9247.300000000001
1000077805,Bioseguridad,Categoria C2,1086.44
1000077806,Anestesia,Categoria C1,1802.3600000000001
1000077806,Biomateriales,Categoria C2,2669
1000077806,Bioseguridad,Categoria C2,879.2
1000077808,Anestesia,Categoria C1,2223.12
1000077808,Biomateriales,Categoria C2,5338
1000077808,Bioseguridad,Categoria C2,1086.44
1000077813,Anestesia,Categoria C1,3410.04
1000077813,Biomateriales,Categoria C2,27741.9
1000077813,Bioseguridad,Categoria C2,1667.3400000000001
1000077814,Anestesia,Categoria C1,1802.3600000000001
1000077814,Biomateriales,Categoria C2,0
1000077814,Bioseguridad,Categoria C2,879.2
1000077817,Anestesia,Categoria C1,2223.12
1000077817,Biomateriales,Categoria C2,0
1000077817,Bioseguridad,Categoria C2,1086.44
1000077820,Anestesia,Categoria C1,2223.12
1000077820,Biomateriales,Categoria C2,5338
1000077820,Bioseguridad,Categoria C2,1086.44
1000077824,Anestesia,Categoria C1,2223.12
1000077824,Biomateriales,Categoria C2,5338
1000077824,Bioseguridad,Categoria C2,1086.44
1000077826,Anestesia,Categoria C1,2223.12
1000077826,Biomateriales,Categoria C2,5338
1000077826,Bioseguridad,Categoria C2,1086.44
1000077829,Anestesia,Categoria C1,2223.12
1000077829,Biomateriales,Categoria C2,4625.22
1000077829,Bioseguridad,Categoria C2,1086.44
1000077835,Anestesia,Categoria C1,2223.12
1000077835,Biomateriales,Categoria C2,5338
1000077835,Bioseguridad,Categoria C2,1086.44
1000077851,Anestesia,Categoria C1,3410.04
1000077851,Biomateriales,Categoria C2,9247.300000000001
1000077851,Bioseguridad,Categoria C2,1667.3400000000001
1000077854,Anestesia,Categoria C1,2223.12
1000077854,Biomateriales,Categoria C2,9247.300000000001
1000077854,Bioseguridad,Categoria C2,1086.44
1000077857,Anestesia,Categoria C1,3410.04
1000077857,Biomateriales,Categoria C2,27741.9
1000077857,Bioseguridad,Categoria C2,1667.3400000000001
1000077858,Anestesia,Categoria C1,1802.3600000000001
1000077858,Biomateriales,Categoria C2,6474.68
1000077858,Bioseguridad,Categoria C2,879.2
1000077861,Anestesia,Categoria C1,2223.12
1000077861,Biomateriales,Categoria C2,5338
1000077861,Bioseguridad,Categoria C2,1086.44
1000077863,Anestesia,Categoria C1,1802.3600000000001
1000077863,Biomateriales,Categoria C2,9247.300000000001
1000077863,Bioseguridad,Categoria C2,879.2
1000077867,Anestesia,Categoria C1,2223.12
1000077867,Biomateriales,Categoria C2,5338
1000077867,Bioseguridad,Categoria C2,1086.44
1000077876,Anestesia,Categoria C1,2223.12
1000077876,Biomateriales,Categoria C2,7397.84
1000077876,Bioseguridad,Categoria C2,1086.44
1000077879,Anestesia,Categoria C1,2223.12
1000077879,Biomateriales,Categoria C2,3698.92
1000077879,Bioseguridad,Categoria C2,1086.44
1000077880,Anestesia,Categoria C1,3410.04
1000077880,Biomateriales,Categoria C2,6009.96
1000077880,Bioseguridad,Categoria C2,1667.3400000000001
1000077884,Anestesia,Categoria C1,2223.12
1000077884,Biomateriales,Categoria C2,9247.300000000001
1000077884,Bioseguridad,Categoria C2,1086.44
1000077887,Anestesia,Categoria C1,1802.3600000000001
1000077887,Biomateriales,Categoria C2,8324.140000000001
1000077887,Bioseguridad,Categoria C2,879.2
1000077888,Anestesia,Categoria C1,2223.12
1000077888,Biomateriales,Categoria C2,13872.52
1000077888,Bioseguridad,Categoria C2,1086.44
1000077889,Anestesia,Categoria C1,2223.12
1000077889,Biomateriales,Categoria C2,5338
1000077889,Bioseguridad,Categoria C2,1086.44
1000077895,Anestesia,Categoria C1,1802.3600000000001
1000077895,Biomateriales,Categoria C2,2669
1000077895,Bioseguridad,Categoria C2,879.2
1000077896,Anestesia,Categoria C1,2223.12
1000077896,Biomateriales,Categoria C2,3698.92
1000077896,Bioseguridad,Categoria C2,1086.44
1000077908,Anestesia,Categoria C1,2223.12
1000077908,Biomateriales,Categoria C2,0
1000077908,Bioseguridad,Categoria C2,1086.44
1000077919,Anestesia,Categoria C1,1802.3600000000001
1000077919,Biomateriales,Categoria C2,3698.92
1000077919,Bioseguridad,Categoria C2,879.2
1000077932,Anestesia,Categoria C1,2223.12
1000077932,Biomateriales,Categoria C2,0
1000077932,Bioseguridad,Categoria C2,1086.44
1000077938,Anestesia,Categoria C1,2223.12
1000077938,Biomateriales,Categoria C2,9247.300000000001
1000077938,Bioseguridad,Categoria C2,1086.44
1000077939,Anestesia,Categoria C1,2223.12
1000077939,Biomateriales,Categoria C2,1849.46
1000077939,Bioseguridad,Categoria C2,1086.44
1000077944,Anestesia,Categoria C1,2223.12
1000077944,Biomateriales,Categoria C2,13872.52
1000077944,Bioseguridad,Categoria C2,1086.44
1000077955,Anestesia,Categoria C1,1802.3600000000001
1000077955,Biomateriales,Categoria C2,0
1000077955,Bioseguridad,Categoria C2,879.2
1000077958,Anestesia,Categoria C1,1802.3600000000001
1000077958,Biomateriales,Categoria C2,3237.34
1000077958,Bioseguridad,Categoria C2,879.2
1000077960,Anestesia,Categoria C1,1802.3600000000001
1000077960,Biomateriales,Categoria C2,0
1000077960,Bioseguridad,Categoria C2,879.2
1000077966,Anestesia,Categoria C1,2223.12
1000077966,Biomateriales,Categoria C2,5338
1000077966,Bioseguridad,Categoria C2,1086.44
1000077968,Anestesia,Categoria C1,3410.04
1000077968,Biomateriales,Categoria C2,18494.600000000002
1000077968,Bioseguridad,Categoria C2,1667.3400000000001
1000077976,Anestesia,Categoria C1,2223.12
1000077976,Biomateriales,Categoria C2,0
1000077976,Bioseguridad,Categoria C2,1086.44
1000077977,Anestesia,Categoria C1,3410.04
1000077977,Biomateriales,Categoria C2,12946.220000000001
1000077977,Bioseguridad,Categoria C2,1667.3400000000001
1000077993,Anestesia,Categoria C1,1802.3600000000001
1000077993,Biomateriales,Categoria C2,9247.300000000001
1000077993,Bioseguridad,Categoria C2,879.2
1000077995,Anestesia,Categoria C1,1802.3600000000001
1000077995,Biomateriales,Categoria C2,0
1000077995,Bioseguridad,Categoria C2,879.2
1000077996,Anestesia,Categoria C1,3410.04
1000077996,Biomateriales,Categoria C2,8007
1000077996,Bioseguridad,Categoria C2,1667.3400000000001
1000078000,Anestesia,Categoria C1,2223.12
1000078000,Biomateriales,Categoria C2,9247.300000000001
1000078000,Bioseguridad,Categoria C2,1086.44
1000078003,Anestesia,Categoria C1,2223.12
1000078003,Biomateriales,Categoria C2,9247.300000000001
1000078003,Bioseguridad,Categoria C2,1086.44
1000078005,Anestesia,Categoria C1,3410.04
1000078005,Biomateriales,Categoria C2,4625.22
1000078005,Bioseguridad,Categoria C2,1667.3400000000001
1000078007,Anestesia,Categoria C1,2223.12
1000078007,Biomateriales,Categoria C2,5338
1000078007,Bioseguridad,Categoria C2,1086.44
1000078012,Anestesia,Categoria C1,1802.3600000000001
1000078012,Biomateriales,Categoria C2,0
1000078012,Bioseguridad,Categoria C2,879.2
1000078013,Anestesia,Categoria C1,3410.04
1000078013,Biomateriales,Categoria C2,13872.52
1000078013,Bioseguridad,Categoria C2,1667.3400000000001
1000078021,Anestesia,Categoria C1,3410.04
1000078021,Biomateriales,Categoria C2,9247.300000000001
1000078021,Bioseguridad,Categoria C2,1667.3400000000001
1000078025,Anestesia,Categoria C1,2223.12
1000078025,Biomateriales,Categoria C2,0
1000078025,Bioseguridad,Categoria C2,1086.44
1000078028,Anestesia,Categoria C1,2223.12
1000078028,Biomateriales,Categoria C2,0
1000078028,Bioseguridad,Categoria C2,1086.44
1000078030,Anestesia,Categoria C1,2223.12
1000078030,Biomateriales,Categoria C2,9247.300000000001
1000078030,Bioseguridad,Categoria C2,1086.44
1000078034,Anestesia,Categoria C1,2223.12
1000078034,Biomateriales,Categoria C2,0
1000078034,Bioseguridad,Categoria C2,1086.44
1000078040,Anestesia,Categoria C1,2223.12
1000078040,Biomateriales,Categoria C2,0
1000078040,Bioseguridad,Categoria C2,1086.44
1000078043,Anestesia,Categoria C1,2223.12
1000078043,Biomateriales,Categoria C2,3237.34
1000078043,Bioseguridad,Categoria C2,1086.44
1000078059,Anestesia,Categoria C1,1802.3600000000001
1000078059,Biomateriales,Categoria C2,0
1000078059,Bioseguridad,Categoria C2,879.2
1000078064,Anestesia,Categoria C1,2223.12
1000078064,Biomateriales,Categoria C2,1849.46
1000078064,Bioseguridad,Categoria C2,1086.44
1000078065,Anestesia,Categoria C1,2223.12
1000078065,Biomateriales,Categoria C2,7397.84
1000078065,Bioseguridad,Categoria C2,1086.44
1000078075,Anestesia,Categoria C1,1802.3600000000001
1000078075,Biomateriales,Categoria C2,0
1000078075,Bioseguridad,Categoria C2,879.2
1000078082,Anestesia,Categoria C1,2223.12
1000078082,Biomateriales,Categoria C2,5548.38
1000078082,Bioseguridad,Categoria C2,1086.44
1000078083,Anestesia,Categoria C1,2223.12
1000078083,Biomateriales,Categoria C2,4625.22
1000078083,Bioseguridad,Categoria C2,1086.44
1000078084,Anestesia,Categoria C1,2223.12
1000078084,Biomateriales,Categoria C2,0
1000078084,Bioseguridad,Categoria C2,1086.44
1000078086,Anestesia,Categoria C1,2223.12
1000078086,Biomateriales,Categoria C2,13872.52
1000078086,Bioseguridad,Categoria C2,1086.44
1000078090,Anestesia,Categoria C1,1802.3600000000001
1000078090,Biomateriales,Categoria C2,0
1000078090,Bioseguridad,Categoria C2,879.2
1000078097,Anestesia,Categoria C1,2223.12
1000078097,Biomateriales,Categoria C2,13872.52
1000078097,Bioseguridad,Categoria C2,1086.44
1000078098,Anestesia,Categoria C1,2223.12
1000078098,Biomateriales,Categoria C2,0
1000078098,Bioseguridad,Categoria C2,1086.44
1000078099,Anestesia,Categoria C1,2223.12
1000078099,Biomateriales,Categoria C2,5338
1000078099,Bioseguridad,Categoria C2,1086.44
1000078110,Anestesia,Categoria C1,2223.12
1000078110,Biomateriales,Categoria C2,0
1000078110,Bioseguridad,Categoria C2,1086.44
1000078114,Anestesia,Categoria C1,3410.04
1000078114,Biomateriales,Categoria C2,8007
1000078114,Bioseguridad,Categoria C2,1667.3400000000001
1000078120,Anestesia,Categoria C1,0
1000078120,Biomateriales,Categoria C2,0
1000078120,Bioseguridad,Categoria C2,0
1000078121,Anestesia,Categoria C1,3410.04
1000078121,Biomateriales,Categoria C2,32367.120000000003
1000078121,Bioseguridad,Categoria C2,1667.3400000000001
1000078126,Anestesia,Categoria C1,1802.3600000000001
1000078126,Biomateriales,Categoria C2,13872.52
1000078126,Bioseguridad,Categoria C2,879.2
1000078127,Anestesia,Categoria C1,2223.12
1000078127,Biomateriales,Categoria C2,5338
1000078127,Bioseguridad,Categoria C2,1086.44
1000078135,Anestesia,Categoria C1,2223.12
1000078135,Biomateriales,Categoria C2,5548.38
1000078135,Bioseguridad,Categoria C2,1086.44
1000078136,Anestesia,Categoria C1,4546.72
1000078136,Biomateriales,Categoria C2,22193.52
1000078136,Bioseguridad,Categoria C2,2223.12
1000078137,Anestesia,Categoria C1,1802.3600000000001
1000078137,Biomateriales,Categoria C2,0
1000078137,Bioseguridad,Categoria C2,879.2
1000078140,Anestesia,Categoria C1,3410.04
1000078140,Biomateriales,Categoria C2,27741.9
1000078140,Bioseguridad,Categoria C2,1667.3400000000001
1000078144,Anestesia,Categoria C1,1802.3600000000001
1000078144,Biomateriales,Categoria C2,2669
1000078144,Bioseguridad,Categoria C2,879.2
1000078147,Anestesia,Categoria C1,1802.3600000000001
1000078147,Biomateriales,Categoria C2,0
1000078147,Bioseguridad,Categoria C2,879.2
1000078151,Anestesia,Categoria C1,6820.08
1000078151,Biomateriales,Categoria C2,36989.200000000004
1000078151,Bioseguridad,Categoria C2,3334.6800000000003
1000078152,Anestesia,Categoria C1,1802.3600000000001
1000078152,Biomateriales,Categoria C2,0
1000078152,Bioseguridad,Categoria C2,879.2
1000078158,Anestesia,Categoria C1,2223.12
1000078158,Biomateriales,Categoria C2,5338
1000078158,Bioseguridad,Categoria C2,1086.44
1000078159,Anestesia,Categoria C1,9093.44
1000078159,Biomateriales,Categoria C2,18494.600000000002
1000078159,Bioseguridad,Categoria C2,4446.24
1000078163,Anestesia,Categoria C1,2223.12
1000078163,Biomateriales,Categoria C2,2775.76
1000078163,Bioseguridad,Categoria C2,1086.44
1000078169,Anestesia,Categoria C1,2223.12
1000078169,Biomateriales,Categoria C2,5338
1000078169,Bioseguridad,Categoria C2,1086.44
1000078170,Anestesia,Categoria C1,3410.04
1000078170,Biomateriales,Categoria C2,9247.300000000001
1000078170,Bioseguridad,Categoria C2,1667.3400000000001
1000078175,Anestesia,Categoria C1,1802.3600000000001
1000078175,Biomateriales,Categoria C2,0
1000078175,Bioseguridad,Categoria C2,879.2
1000078182,Anestesia,Categoria C1,3410.04
1000078182,Biomateriales,Categoria C2,27741.9
1000078182,Bioseguridad,Categoria C2,1667.3400000000001
1000078185,Anestesia,Categoria C1,2223.12
1000078185,Biomateriales,Categoria C2,6009.96
1000078185,Bioseguridad,Categoria C2,1086.44
1000078192,Anestesia,Categoria C1,3410.04
1000078192,Biomateriales,Categoria C2,18494.600000000002
1000078192,Bioseguridad,Categoria C2,1667.3400000000001
1000078194,Anestesia,Categoria C1,2223.12
1000078194,Biomateriales,Categoria C2,5338
1000078194,Bioseguridad,Categoria C2,1086.44
1000078200,Anestesia,Categoria C1,3410.04
1000078200,Biomateriales,Categoria C2,0
1000078200,Bioseguridad,Categoria C2,1667.3400000000001
1000078203,Anestesia,Categoria C1,2223.12
1000078203,Biomateriales,Categoria C2,11096.76
1000078203,Bioseguridad,Categoria C2,1086.44
1000078212,Anestesia,Categoria C1,2223.12
1000078212,Biomateriales,Categoria C2,15721.980000000001
1000078212,Bioseguridad,Categoria C2,1086.44
1000078214,Anestesia,Categoria C1,2223.12
1000078214,Biomateriales,Categoria C2,5338
1000078214,Bioseguridad,Categoria C2,1086.44
1000078220,Anestesia,Categoria C1,2223.12
1000078220,Biomateriales,Categoria C2,5338
1000078220,Bioseguridad,Categoria C2,1086.44
1000078226,Anestesia,Categoria C1,2223.12
1000078226,Biomateriales,Categoria C2,5338
1000078226,Bioseguridad,Categoria C2,1086.44
1000078227,Anestesia,Categoria C1,3410.04
1000078227,Biomateriales,Categoria C2,7397.84
1000078227,Bioseguridad,Categoria C2,1667.3400000000001
1000078233,Anestesia,Categoria C1,2223.12
1000078233,Biomateriales,Categoria C2,20344.06
1000078233,Bioseguridad,Categoria C2,1086.44
1000078239,Anestesia,Categoria C1,2223.12
1000078239,Biomateriales,Categoria C2,5338
1000078239,Bioseguridad,Categoria C2,1086.44
1000078242,Anestesia,Categoria C1,2223.12
1000078242,Biomateriales,Categoria C2,9247.300000000001
1000078242,Bioseguridad,Categoria C2,1086.44
1000078244,Anestesia,Categoria C1,2223.12
1000078244,Biomateriales,Categoria C2,5338
1000078244,Bioseguridad,Categoria C2,1086.44
1000078247,Anestesia,Categoria C1,4546.72
1000078247,Biomateriales,Categoria C2,0
1000078247,Bioseguridad,Categoria C2,2223.12
1000078249,Anestesia,Categoria C1,2223.12
1000078249,Biomateriales,Categoria C2,5548.38
1000078249,Bioseguridad,Categoria C2,1086.44
1000078251,Anestesia,Categoria C1,2223.12
1000078251,Biomateriales,Categoria C2,5338
1000078251,Bioseguridad,Categoria C2,1086.44
1000078252,Anestesia,Categoria C1,3410.04
